10  0.0248001
20  0.00991308
30  0.00561977
40  0.00372484
50  0.00269782
60  0.00206895
70  0.00165133
80  0.00135745
90  0.00114145
100  0.000977207
110  0.000848892
120  0.000746389
130  0.000662972
140  0.000594012
150  0.000536229
160  0.000487242
170  0.000445284
180  0.00040902
190  0.000377424
200  0.000349696
210  0.000325205
220  0.000303444
230  0.000284007
240  0.000266559
250  0.000250827
260  0.000236585
270  0.00022364
280  0.000211835
290  0.000201033
300  0.000191118
310  0.000181993
320  0.000173571
330  0.00016578
340  0.000158554
350  0.000151838
360  0.000145584
370  0.000139747
380  0.00013429
390  0.00012918
400  0.000124385
410  0.00011988
420  0.00011564
430  0.000111645
440  0.000107874
450  0.000104311
460  0.00010094
470  9.77466e-05
480  9.47181e-05
490  9.18429e-05
500  8.91102e-05
510  8.65104e-05
520  8.40346e-05
530  8.16746e-05
540  7.94231e-05
550  7.72732e-05
560  7.52185e-05
570  7.32534e-05
580  7.13723e-05
590  6.95703e-05
600  6.7843e-05
610  6.61859e-05
620  6.45953e-05
630  6.30673e-05
640  6.15986e-05
650  6.01861e-05
660  5.88267e-05
670  5.75178e-05
680  5.62567e-05
690  5.5041e-05
700  5.38684e-05
710  5.27369e-05
720  5.16445e-05
730  5.05893e-05
740  4.95695e-05
750  4.85836e-05
760  4.76298e-05
770  4.67069e-05
780  4.58135e-05
790  4.49481e-05
800  4.41096e-05
810  4.32969e-05
820  4.25089e-05
830  4.17445e-05
840  4.10027e-05
850  4.02826e-05
860  3.95833e-05
870  3.89041e-05
880  3.8244e-05
890  3.76024e-05
900  3.69786e-05
910  3.63718e-05
920  3.57814e-05
930  3.52069e-05
940  3.46475e-05
950  3.41028e-05
960  3.35722e-05
970  3.30553e-05
980  3.25514e-05
990  3.20603e-05
1000  3.15813e-05
1010  3.11142e-05
1020  3.06585e-05
1030  3.02138e-05
1040  2.97797e-05
1050  2.9356e-05
1060  2.89422e-05
1070  2.8538e-05
1080  2.81431e-05
1090  2.77573e-05
1100  2.73802e-05
1110  2.70116e-05
1120  2.66511e-05
1130  2.62986e-05
1140  2.59539e-05
1150  2.56165e-05
1160  2.52865e-05
1170  2.49634e-05
1180  2.46472e-05
1190  2.43376e-05
1200  2.40344e-05
1210  2.37375e-05
1220  2.34466e-05
1230  2.31616e-05
1240  2.28824e-05
1250  2.26087e-05
1260  2.23404e-05
1270  2.20774e-05
1280  2.18195e-05
1290  2.15666e-05
1300  2.13185e-05
1310  2.10752e-05
1320  2.08364e-05
1330  2.06022e-05
1340  2.03723e-05
1350  2.01466e-05
1360  1.99251e-05
1370  1.97076e-05
1380  1.9494e-05
1390  1.92842e-05
1400  1.90782e-05
1410  1.88759e-05
1420  1.8677e-05
1430  1.84817e-05
1440  1.82897e-05
1450  1.81011e-05
1460  1.79156e-05
1470  1.77333e-05
1480  1.75541e-05
1490  1.73778e-05
1500  1.72045e-05
1510  1.70341e-05
1520  1.68665e-05
1530  1.67015e-05
1540  1.65393e-05
1550  1.63797e-05
1560  1.62226e-05
1570  1.6068e-05
1580  1.59158e-05
1590  1.57661e-05
1600  1.56187e-05
1610  1.54735e-05
1620  1.53306e-05
1630  1.51899e-05
1640  1.50513e-05
1650  1.49148e-05
1660  1.47804e-05
1670  1.46479e-05
1680  1.45175e-05
1690  1.43889e-05
1700  1.42623e-05
1710  1.41375e-05
1720  1.40145e-05
1730  1.38932e-05
1740  1.37738e-05
1750  1.3656e-05
1760  1.35399e-05
1770  1.34254e-05
1780  1.33125e-05
1790  1.32012e-05
1800  1.30914e-05
1810  1.29832e-05
1820  1.28764e-05
1830  1.27711e-05
1840  1.26672e-05
1850  1.25648e-05
1860  1.24637e-05
1870  1.23639e-05
1880  1.22655e-05
1890  1.21683e-05
1900  1.20725e-05
1910  1.19779e-05
1920  1.18845e-05
1930  1.17923e-05
1940  1.17013e-05
1950  1.16115e-05
1960  1.15228e-05
1970  1.14353e-05
1980  1.13488e-05
1990  1.12635e-05
2000  1.11792e-05
2010  1.10959e-05
2020  1.10137e-05
2030  1.09325e-05
2040  1.08522e-05
2050  1.0773e-05
2060  1.06947e-05
2070  1.06174e-05
2080  1.05409e-05
2090  1.04654e-05
2100  1.03908e-05
2110  1.03171e-05
2120  1.02443e-05
2130  1.01723e-05
2140  1.01011e-05
2150  1.00307e-05
2160  9.96122e-06
2170  9.8925e-06
2180  9.82456e-06
2190  9.75739e-06
2200  9.69099e-06
