0.5  1
0.507353  1
0.514706  1
0.522059  1
0.529412  1
0.536765  1
0.544118  1
0.551471  1
0.558824  1
0.566176  1
0.573529  1
0.580882  1
0.588235  1
0.595588  1
0.602941  1
0.610294  1
0.617647  1
0.625  1
0.632353  1
0.639706  1
0.647059  1
0.654412  1
0.661765  1
0.669118  1
0.676471  1
0.683824  1
0.691176  1
0.698529  1
0.705882  1
0.713235  1
0.720588  1
0.727941  1
0.735294  1
0.742647  1
0.75  1
0.757353  1
0.764706  1
0.772059  1
0.779412  1
0.786765  1
0.794118  1
0.801471  1
0.808824  1
0.816176  1
0.823529  1
0.830882  1
0.838235  1
0.845588  1
0.852941  1
0.860294  1
0.867647  1
0.875  1
0.882353  1
0.889706  1
0.897059  1
0.904412  1
0.911765  1
0.919118  1
0.926471  1
0.933824  1
0.941176  1
0.948529  1
0.955882  1
0.963235  1
0.970588  1
0.977941  1
0.985294  1
0.992647  1
1  1
